"x_fb","w_fb","z_fbU","z_fbL"
0.44,0.134673485664624,0.0687454071325202,-0.0866419628269076
0.44,0.134673485664624,0.0687454071325202,-0.0866419628269076
0.45,0.133244914236053,0.0687454071325202,-0.0866419628269076
0.45,0.133244914236053,0.0687454071325202,-0.0866419628269076
0.46,0.131816342807481,0.0687454071325202,-0.0866419628269076
0.46,0.131816342807481,0.0687454071325202,-0.0866419628269076
0.47,0.13038777137891,0.0687454071325202,-0.0866419628269076
0.47,0.13038777137891,0.0687454071325202,-0.0866419628269076
0.48,0.128959199950338,0.0687454071325202,-0.0866419628269076
0.48,0.128959199950338,0.0687454071325202,-0.0866419628269076
0.49,0.127535733275395,0.0687454071325202,-0.0866419628269076
0.49,0.127535733275395,0.0687454071325202,-0.0866419628269076
0.5,0.126285733275395,0.0687454071325202,-0.0866419628269076
