"x_fb","w_fb","z_fbU","z_fbL"
0.61,0.113800824426149,0.0528127434977416,-0.113810471896424
0.62,0.111641733517059,0.0505905212755193,-0.112699360785313
0.62,0.111641733517059,0.0505905212755193,-0.112699360785313
0.63,0.109535029384171,0.0483682990532971,-0.111588249674202
0.63,0.109535029384171,0.0483682990532971,-0.111588249674202
0.64,0.108285029384171,0.0461460768310748,-0.110042625838075
0.64,0.108285029384171,0.0461460768310748,-0.110042625838075
0.65,0.107035029384171,0.0449142050405438,-0.107542625838075
0.65,0.107035029384171,0.0449142050405438,-0.107542625838075
0.66,0.105785029384171,0.0440051141314529,-0.105042625838075
0.66,0.105785029384171,0.0440051141314529,-0.105042625838075
0.67,0.104535029384171,0.043096023222362,-0.102542625838075
0.67,0.104535029384171,0.043096023222362,-0.102542625838075
0.68,0.102296004274061,0.0421869323132711,-0.100042625838075
0.68,0.102296004274061,0.0421869323132711,-0.100042625838075
0.69,0.0993869133649704,0.0412778414041802,-0.0968396463222461
0.69,0.0993869133649704,0.0412778414041802,-0.0968396463222461
0.7,0.0964778224558795,0.0403687504950892,-0.0935063129889128
0.7,0.0964778224558795,0.0403687504950892,-0.0935063129889128
0.71,0.0935687315467886,0.0389060790882838,-0.0901729796555795
0.71,0.0935687315467886,0.0389060790882838,-0.0901729796555795
0.72,0.0906596406376977,0.037087897270102,-0.0870737511373566
0.72,0.0906596406376977,0.037087897270102,-0.0870737511373566
0.73,0.0876032753966735,0.0352697154519201,-0.0842166082802137
0.73,0.0876032753966735,0.0352697154519201,-0.0842166082802137
0.74,0.0845585157926824,0.0334515336337383,-0.0813594654230708
0.74,0.0845585157926824,0.0334515336337383,-0.0813594654230708
0.75,0.0815670628012294,0.0316333518155565,-0.078502322565928
0.75,0.0815670628012294,0.0316333518155565,-0.078502322565928
0.76,0.0785756098097764,0.0298151699973747,-0.0758526817039966
0.76,0.0785756098097764,0.0298151699973747,-0.0758526817039966
0.77,0.0755841568183234,0.0277700084550065,-0.0733526817039966
0.77,0.0755841568183234,0.0277700084550065,-0.0733526817039966
0.78,0.0729827195899562,0.0254623161473141,-0.0708526817039966
0.78,0.0729827195899562,0.0254623161473141,-0.0708526817039966
0.79,0.0703953070025436,0.0231546238396218,-0.0683526817039966
0.79,0.0703953070025436,0.0231546238396218,-0.0683526817039966
0.8,0.067807894415131,0.0208469315319295,-0.0658526817039966
0.8,0.067807894415131,0.0208469315319295,-0.0658526817039966
0.81,0.0658617577458692,0.0185392392242372,-0.0633526817039966
0.81,0.0658617577458692,0.0185392392242372,-0.0633526817039966
0.82,0.0640435759276873,0.0162315469165449,-0.0608526817039966
0.82,0.0640435759276873,0.0162315469165449,-0.0608526817039966
0.83,0.0620217879638437,0.0139238546088526,-0.0583526817039966
0.83,0.0620217879638437,0.0139238546088526,-0.0583526817039966
0.84,0.059294515236571,0.0118791618714225,-0.0558526817039966
0.84,0.059294515236571,0.0118791618714225,-0.0558526817039966
0.85,0.0565672425092982,0.0108791618714225,-0.052817299953531
0.85,0.0565672425092982,0.0108791618714225,-0.052817299953531
0.86,0.0538399697820255,0.00987916187142251,-0.0494839666201977
0.86,0.0538399697820255,0.00987916187142251,-0.0494839666201977
0.87,0.0500756096847291,0.00887916187142251,-0.0461506332868644
0.87,0.0500756096847291,0.00887916187142251,-0.0461506332868644
0.88,0.0455301551392746,0.00787916187142251,-0.042817299953531
0.88,0.0455301551392746,0.00787916187142251,-0.042817299953531
0.89,0.0416976981607113,0.00687916187142252,-0.0394839666201977
0.89,0.0416976981607113,0.00687916187142252,-0.0394839666201977
0.9,0.0386295163425294,0.0052646367317577,-0.036355475000086
0.9,0.0386295163425294,0.0052646367317577,-0.036355475000086
0.91,0.0355613345243476,0.00326463673175769,-0.033355475000086
0.91,0.0355613345243476,0.00326463673175769,-0.033355475000086
0.92,0.0324931527061658,0.00126463673175768,-0.030355475000086
0.92,0.0324931527061658,0.00126463673175768,-0.030355475000086
0.93,0.0285963770665745,-0.000735363268242331,-0.0273554750000859
0.93,0.0285963770665745,-0.000735363268242331,-0.0273554750000859
0.94,0.0235170119872094,-0.00273536326824234,-0.0243554750000859
0.94,0.0235170119872094,-0.00273536326824234,-0.0243554750000859
0.95,0.0184376469078443,-0.00475930580615138,-0.0214392738827675
0.95,0.0184376469078443,-0.00475930580615138,-0.0214392738827675
0.96,0.0133582818284792,-0.00761644866329422,-0.0214392738827675
0.96,0.0133582818284792,-0.00761644866329422,-0.0214392738827675
0.97,0.00857142857142852,-0.0104735915204371,-0.0214392738827675
0.97,0.00857142857142852,-0.0104735915204371,-0.0214392738827675
0.98,0.00571428571428568,-0.01333073437758,-0.0214392738827675
0.98,0.00571428571428568,-0.01333073437758,-0.0214392738827675
0.99,0.00285714285714284,-0.0158526817039966,-0.0208526817039966
0.99,0.00285714285714284,-0.0158526817039966,-0.0208526817039966
1,0,-0.0158526817039966,-0.0158526817039966
1,0,-0.0158526817039966,-0.0158526817039966
